Timestamp,NetworkIn
2023-12-18 15:23:00,2566.0
2023-12-18 15:18:00,986.0
2023-12-18 15:13:00,3748.0
2023-12-18 15:08:00,193538.0
2023-12-18 15:03:00,193400.0
2023-12-18 14:58:00,187069.0
2023-12-18 14:53:00,187812.0
2023-12-18 14:48:00,193037.0
2023-12-18 14:43:00,187982.0
2023-12-18 14:38:00,196940.0
2023-12-18 14:33:00,197400.0
2023-12-18 14:28:00,44514.0
2023-12-18 14:23:00,13837496.0
2023-12-18 14:18:00,52202.0
2023-12-18 14:13:00,44014.0
2023-12-18 14:08:00,52235.0
2023-12-18 14:03:00,51882.0
2023-12-18 13:58:00,44194.0
2023-12-18 13:53:00,45108.0
2023-12-18 13:48:00,51672.0
2023-12-18 13:43:00,44644.0
2023-12-18 13:38:00,51899.0
2023-12-18 13:33:00,52022.0
2023-12-18 13:28:00,44214.0
2023-12-18 13:23:00,45185.0
2023-12-18 13:18:00,53692.0
2023-12-18 13:13:00,44468.0
2023-12-18 13:08:00,52255.0
2023-12-18 13:03:00,51842.0
2023-12-18 12:58:00,44519.0
2023-12-18 12:53:00,44514.0
2023-12-18 12:48:00,27808512.0
2023-12-18 12:43:00,69023.0
2023-12-18 12:38:00,64446.0
2023-12-18 12:33:00,51792.0
2023-12-18 12:28:00,44314.0
2023-12-18 12:23:00,44544.0
2023-12-18 12:18:00,51972.0
2023-12-18 12:13:00,56103.0
2023-12-18 12:08:00,45714.0
2023-12-18 12:03:00,51882.0
2023-12-18 11:58:00,44694.0
2023-12-18 11:53:00,44404.0
